-0.002870   -0.000721   0.993792   0.993797        1.573666    1.571522    0.993797        1.567819    -2.895272   0.993797
0.002809   0.000726   0.993759   0.993763        1.567987    1.570065    0.993763        1.567877    0.253015   0.993763
-0.002705   -0.000717   0.993726   0.993730        1.573502    1.571518    0.993730        1.567980    -2.882543   0.993730
0.002678   0.000667   0.993693   0.993697        1.568118    1.570125    0.993697        1.568019    0.244089   0.993697
-0.002658   -0.000630   0.993659   0.993663        1.573454    1.571430    0.993663        1.568047    -2.908979   0.993663
0.002588   0.000573   0.993626   0.993630        1.568209    1.570220    0.993630        1.568129    0.217807   0.993630
-0.002513   -0.000528   0.993594   0.993597        1.573309    1.571327    0.993597        1.568212    -2.934625   0.993597
0.002405   0.000491   0.993573   0.993576        1.568391    1.570302    0.993576        1.568326    0.201289   0.993576
-0.002411   -0.000455   0.993541   0.993544        1.573207    1.571254    0.993544        1.568327    -2.955154   0.993544
0.002387   0.000466   0.993509   0.993512        1.568409    1.570327    0.993512        1.568349    0.192812   0.993512
-0.002351   -0.000432   0.993478   0.993481        1.573147    1.571231    0.993481        1.568390    -2.959920   0.993481
0.002319   0.000414   0.993447   0.993450        1.568478    1.570380    0.993450        1.568426    0.176724   0.993450
-0.002264   -0.000449   0.993416   0.993419        1.573061    1.571249    0.993419        1.568472    -2.945682   0.993419
0.002184   0.000454   0.993385   0.993387        1.568613    1.570339    0.993387        1.568551    0.205187   0.993387
-0.002157   -0.000470   0.993354   0.993357        1.572954    1.571270    0.993357        1.568573    -2.926937   0.993357
0.002129   0.000429   0.993323   0.993325        1.568667    1.570365    0.993325        1.568610    0.198682   0.993325
-0.002104   -0.000468   0.993300   0.993302        1.572900    1.571268    0.993302        1.568626    -2.922557   0.993302
0.002072   0.000440   0.993269   0.993272        1.568724    1.570353    0.993272        1.568664    0.209285   0.993272
-0.002079   -0.000480   0.993251   0.993253        1.572875    1.571279    0.993253        1.568648    -2.914803   0.993253
0.002093   0.000477   0.993221   0.993223        1.568704    1.570316    0.993223        1.568635    0.224202   0.993223
-0.002076   -0.000505   0.993191   0.993193        1.572872    1.571305    0.993193        1.568645    -2.903092   0.993193
0.002057   0.000501   0.993161   0.993164        1.568739    1.570292    0.993164        1.568665    0.238787   0.993164
-0.002033   -0.000545   0.993132   0.993134        1.572830    1.571345    0.993134        1.568676    -2.879691   0.993134
0.001972   0.000560   0.993103   0.993105        1.568825    1.570233    0.993105        1.568733    0.276548   0.993105
-0.001939   -0.000540   0.993073   0.993075        1.572735    1.571340    0.993075        1.568770    -2.869826   0.993075
0.001964   0.000563   0.993044   0.993046        1.568832    1.570229    0.993046        1.568739    0.279330   0.993046
-0.001895   -0.000570   0.993015   0.993017        1.572692    1.571371    0.993017        1.568803    -2.849387   0.993017
0.001866   0.000523   0.992986   0.992988        1.568930    1.570270    0.992988        1.568844    0.273085   0.992988
